count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
1103	CM000501.1	4561796	4562720	4561701	4562766	+	4e-98	884	1065
1104	CM000501.1	4561796	4562720	4561713	4562766	+	4e-98	884	1053
1105	CM000501.1	4561796	4562720	4561782	4562766	+	4e-98	884	984
1106	CM000501.1	5459187	5458268	5458258	5459233	-	5.5e-97	889	975
1107	CM000501.1	4587272	4588190	4587263	4588202	+	9.5e-95	909	939
1108	CM000501.1	4626965	4626067	4626049	4626991	-	9.4e-92	871	942
1109	CM000501.1	4626965	4626067	4626049	4626937	-	9.4e-92	871	888
1110	CM000501.1	4881101	4880178	4880176	4881142	-	2.2e-90	892	966
1111	CM000501.1	4881101	4880178	4880176	4881124	-	2.2e-90	892	948
1112	CM000501.1	4881101	4880178	4880176	4881058	-	2.2e-90	892	882
1113	CM000501.1	5417424	5418333	5417382	5418357	+	8.4e-88	892	975
1114	CM000501.1	5417424	5418333	5417391	5418357	+	8.4e-88	892	966
1115	CM000501.1	4635585	4634687	4634669	4635611	-	8.5e-88	871	942
1116	CM000501.1	4635585	4634687	4634669	4635557	-	8.5e-88	871	888
1117	CM000501.1	5789711	5790590	5789672	5790632	+	3.8e-87	839	960
1118	CM000501.1	5789711	5790590	5789732	5790632	+	3.8e-87	839	900
1119	CM000501.1	4812725	4811804	4811798	4812749	-	1.5e-86	885	951
1120	CM000501.1	4812725	4811804	4811798	4812722	-	1.5e-86	885	924
1121	CM000501.1	4982376	4981461	4981446	4982379	-	9.6e-86	871	933
1122	CM000501.1	4832441	4831517	4831526	4832465	-	2.4e-81	876	939
1123	CM000501.1	4832441	4831517	4831526	4832438	-	2.4e-81	876	912
1124	CM000501.1	4801526	4800611	4800645	4801560	-	6.4e-73	872	915
1125	CM000501.1	4801526	4800611	4800645	4801527	-	6.4e-73	872	882
1126	CM000501.1	5880576	5881479	5880532	5881495	+	4.8e-69	865	963
1127	CM000501.1	4529053	4528141	4528117	4529089	-	7.3e-63	887	972
1128	CM000501.1	4529053	4528141	4528117	4529044	-	7.3e-63	887	927
1129	CM000501.1	4529053	4528141	4528117	4529017	-	7.3e-63	887	900
1130	CM000502.1	52653560	52654484	52653553	52654504	+	5.9e-191	916	951
1131	CM000502.1	52653560	52654484	52653619	52654504	+	5.9e-191	916	885
1132	CM000502.1	52797913	52798842	52797915	52798854	+	6.5e-181	922	939
1133	CM000502.1	53007177	53008103	53007177	53008107	+	1.9e-175	915	930
1134	CM000502.1	52753127	52754053	52753126	52754065	+	3.9e-175	918	939
1135	CM000502.1	45953742	45954660	45953735	45954674	+	2e-174	915	939
1136	CM000502.1	52562426	52563346	52562344	52563352	+	6.1e-174	920	1008
1137	CM000502.1	52562426	52563346	52562410	52563352	+	6.1e-174	920	942
1138	CM000502.1	52562426	52563346	52562443	52563352	+	6.1e-174	920	909
1139	CM000502.1	52983988	52984914	52983988	52984918	+	1.2e-171	918	930
1140	CM000502.1	52983988	52984914	52984003	52984918	+	1.2e-171	918	915
1141	CM000502.1	53069660	53070587	53069653	53070595	+	1e-170	914	942
1142	CM000502.1	52679817	52680743	52679816	52680755	+	6.7e-170	918	939
1143	CM000502.1	52884983	52885910	52884984	52885923	+	7e-169	919	939
1144	CM000502.1	52859035	52859955	52858989	52859994	+	1.3e-166	915	1005
1145	CM000502.1	52859035	52859955	52859034	52859994	+	1.3e-166	915	960
1146	CM000502.1	52764226	52765151	52764113	52765163	+	1.2e-165	915	1050
1147	CM000502.1	52764226	52765151	52764227	52765163	+	1.2e-165	915	936
1148	CM000502.1	52764226	52765151	52764239	52765163	+	1.2e-165	915	924
1149	CM000502.1	52727757	52726831	52726812	52727757	-	1.5e-163	922	945
1150	CM000502.1	52727757	52726831	52726812	52727742	-	1.5e-163	922	930
1151	CM000502.1	52833321	52834246	52833320	52834259	+	9.6e-159	914	939
1152	CM000502.1	52833321	52834246	52833329	52834259	+	9.6e-159	914	930
1153	CM000502.1	52821236	52822160	52821235	52822117	+	1.7e-156	912	882
1154	CM000502.1	52902909	52901983	52901970	52902909	-	6.8e-153	919	939
1155	CM000502.1	52925144	52926071	52925130	52926084	+	2.4e-145	906	954
1156	CM000502.1	52925144	52926071	52925145	52926084	+	2.4e-145	906	939
1157	CM000503.1	22814167	22813236	22813180	22814068	-	8.1e-175	911	888
1158	CM000504.1	1744098	1743174	1743168	1744230	-	3.2e-196	919	1062
1159	CM000504.1	1744098	1743174	1743168	1744146	-	3.2e-196	919	978
1160	CM000504.1	1744098	1743174	1743168	1744104	-	3.2e-196	919	936
1161	CM000504.1	1744098	1743174	1743168	1744077	-	3.2e-196	919	909
1162	CM000504.1	2250689	2251604	2250680	2251622	+	1.5e-193	917	942
1163	CM000504.1	2256688	2255776	2255761	2256709	-	1.9e-191	906	948
1164	CM000504.1	354295	355203	354346	355225	+	1.1e-186	908	879
1165	CM000504.1	341916	342833	341909	342851	+	8.5e-179	907	942
1166	CM000504.1	787664	788589	787542	788451	+	6e-177	916	909
1167	CM000504.1	2220432	2219529	2219527	2220460	-	9e-176	891	933
1168	CM000504.1	596444	597364	596443	597385	+	1.6e-169	923	942
1169	CM000504.1	596444	597364	596467	597385	+	1.6e-169	923	918
1170	CM000504.1	813954	814869	813885	814878	+	1.4e-168	898	993
1171	CM000504.1	813954	814869	813954	814878	+	1.4e-168	898	924
1172	CM000504.1	813954	814869	814005	814878	+	1.4e-168	898	873
1173	CM000504.1	609501	608583	608575	609508	-	1.4e-168	912	933
1174	CM000504.1	2156572	2155651	2155636	2156578	-	3.3e-168	914	942
1175	CM000504.1	707564	708476	707463	708495	+	2.2e-167	905	1032
1176	CM000504.1	707564	708476	707496	708495	+	2.2e-167	905	999
1177	CM000504.1	707564	708476	707547	708495	+	2.2e-167	905	948
1178	CM000504.1	707564	708476	707556	708495	+	2.2e-167	905	939
1179	CM000504.1	3221771	3220859	3220739	3221783	-	6e-167	900	1044
1180	CM000504.1	3221771	3220859	3220739	3221612	-	6e-167	900	873
1181	CM000504.1	421950	422866	421943	422867	+	2.1e-165	917	924
1182	CM000504.1	569740	570654	569661	570708	+	7.7e-165	912	1047
1183	CM000504.1	569740	570654	569733	570708	+	7.7e-165	912	975
1184	CM000504.1	374770	375693	374763	375705	+	1.3e-164	916	942
1185	CM000504.1	470471	471388	470464	471409	+	1.1e-163	913	945
1186	CM000504.1	470471	471388	470488	471409	+	1.1e-163	913	921
1187	CM000504.1	470471	471388	470536	471409	+	1.1e-163	913	873
1188	CM000504.1	833175	834092	833130	834105	+	2.8e-163	905	975
1189	CM000504.1	833175	834092	833160	834105	+	2.8e-163	905	945
1190	CM000504.1	733793	734710	733786	734713	+	9.2e-163	917	927
1191	CM000504.1	514715	515627	514708	515680	+	6.2e-156	905	972
1192	CM000504.1	529773	530686	529765	530701	+	4.3e-154	907	936
1193	CM000504.1	529773	530686	529786	530701	+	4.3e-154	907	915
1194	CM000504.1	629448	628533	628539	629454	-	1.2e-153	916	915
1195	CM000504.1	1230703	1229776	1229718	1230714	-	2.5e-148	912	996
1196	CM000505.1	78485583	78486498	78485576	78486452	+	1.7e-161	916	876
1197	CM000505.1	78475029	78475942	78475022	78475961	+	6.1e-160	906	939
1198	CM000505.1	78475029	78475942	78475031	78475961	+	6.1e-160	906	930
1199	CM000505.1	78475029	78475942	78475064	78475961	+	6.1e-160	906	897
1200	CM000505.1	783113	784032	783109	784060	+	7.3e-157	919	951
1201	CM000505.1	769218	770141	769211	770153	+	5.7e-154	916	942
1202	CM000505.1	78462566	78463477	78462559	78463498	+	8.2e-151	901	939
1203	CM000506.1	3226128	3227054	3226121	3227060	+	1.3e-218	921	939
1204	CM000506.1	3375615	3376539	3375608	3376547	+	1.4e-176	916	939
1205	CM000506.1	3375615	3376539	3375650	3376547	+	1.4e-176	916	897
1206	CM000507.1	3194339	3193410	3193397	3194342	-	9.6e-214	926	945
1207	CM000507.1	3194339	3193410	3193397	3194339	-	9.6e-214	926	942
1208	CM000507.1	2923225	2922301	2922288	2923344	-	1.1e-205	911	1056
1209	CM000507.1	2923225	2922301	2922288	2923230	-	1.1e-205	911	942
1210	CM000507.1	2888669	2887749	2887736	2888675	-	2.1e-200	914	939
1211	CM000507.1	2888669	2887749	2887736	2888627	-	2.1e-200	914	891
1212	CM000507.1	3011312	3012235	3011308	3012238	+	1.7e-189	920	930
1213	CM000507.1	2859277	2858359	2858344	2859337	-	7.6e-187	912	993
1214	CM000507.1	2859277	2858359	2858344	2859304	-	7.6e-187	912	960
1215	CM000507.1	2859277	2858359	2858344	2859283	-	7.6e-187	912	939
1216	CM000507.1	3088224	3087301	3087291	3088239	-	2.9e-183	914	948
1217	CM000507.1	3216561	3217485	3216527	3217493	+	1.5e-181	914	966
1218	CM000507.1	3216561	3217485	3216545	3217493	+	1.5e-181	914	948
1219	CM000507.1	3216561	3217485	3216620	3217493	+	1.5e-181	914	873
1220	CM000507.1	51607955	51608869	51607948	51608872	+	1e-180	909	924
1221	CM000507.1	3074558	3073633	3073625	3074591	-	4.4e-176	917	966
1222	CM000507.1	3074558	3073633	3073625	3074573	-	4.4e-176	917	948
1223	CM000507.1	3074558	3073633	3073625	3074498	-	4.4e-176	917	873
1224	CM000507.1	2993216	2994139	2993212	2994142	+	9.5e-175	922	930
1225	CM000507.1	3105997	3106863	3105981	3107028	+	7.9e-155	861	1047
1226	CM000507.1	3105997	3106863	3106140	3107028	+	7.9e-155	861	888
1227	CM000507.1	3229403	3228842	3228828	3229701	-	6.2e-119	555	873
1228	CM000509.1	14520649	14519726	14519726	14520656	-	1.5e-221	915	930
1229	CM000509.1	8907023	8906099	8906090	8907029	-	5.6e-221	913	939
1230	CM000509.1	14620195	14621120	14620062	14621151	+	5e-219	917	1089
1231	CM000509.1	14620195	14621120	14620188	14621151	+	5e-219	917	963
1232	CM000509.1	14620195	14621120	14620254	14621151	+	5e-219	917	897
1233	CM000509.1	14479071	14478145	14478114	14479077	-	7.9e-219	920	963
1234	CM000509.1	14560238	14559314	14559314	14560244	-	6.8e-217	917	930
1235	CM000509.1	8819173	8818249	8818168	8819179	-	6.1e-215	916	1011
1236	CM000509.1	8819173	8818249	8818168	8819080	-	6.1e-215	916	912
1237	CM000509.1	8819173	8818249	8818168	8819065	-	6.1e-215	916	897
1238	CM000509.1	8877977	8878902	8877970	8878909	+	1.1e-211	915	939
1239	CM000509.1	14507014	14506091	14506060	14507020	-	3.3e-211	907	960
1240	CM000509.1	8795459	8794533	8794490	8795528	-	1.8e-210	916	1038
1241	CM000509.1	8795459	8794533	8794490	8795522	-	1.8e-210	916	1032
1242	CM000509.1	8795459	8794533	8794490	8795465	-	1.8e-210	916	975
1243	CM000509.1	8795459	8794533	8794490	8795366	-	1.8e-210	916	876
1244	CM000509.1	8943510	8944437	8943450	8944470	+	5.1e-210	916	1020
1245	CM000509.1	8785533	8786459	8785526	8786468	+	3.6e-208	919	942
1246	CM000509.1	14583036	14582111	14582112	14583042	-	1.3e-201	918	930
1247	CM000509.1	8807954	8807029	8807025	8807961	-	2.3e-198	914	936
1248	CM000509.1	8807954	8807029	8807025	8807919	-	2.3e-198	914	894
1249	CM000509.1	14765665	14766589	14765589	14766726	+	8.9e-192	915	1137
1250	CM000509.1	14765665	14766589	14765658	14766726	+	8.9e-192	915	1068
1251	CM000509.1	14765665	14766589	14765745	14766726	+	8.9e-192	915	981
1252	CM000509.1	14765665	14766589	14765832	14766726	+	8.9e-192	915	894
1253	CM000509.1	15408751	15409681	15408746	15409694	+	1.3e-171	913	948
1254	CM000509.1	15408751	15409681	15408770	15409694	+	1.3e-171	913	924
1255	CM000509.1	15408751	15409681	15408821	15409694	+	1.3e-171	913	873
1256	CM000509.1	15475634	15476562	15475628	15476576	+	1.7e-169	901	948
1257	CM000509.1	15475634	15476562	15475703	15476576	+	1.7e-169	901	873
1258	CM000509.1	15490086	15489157	15489134	15490091	-	3e-168	918	957
1259	CM000509.1	15490086	15489157	15489134	15490016	-	3e-168	918	882
1260	CM000509.1	8457851	8458775	8457845	8458790	+	3.5e-165	912	945
1261	CM000509.1	15630059	15630989	15630051	15631002	+	2e-158	915	951
1262	CM000509.1	15422099	15423029	15422091	15423042	+	2e-149	913	951
1263	DS994745.1	660	1575	674	1592	+	1.2e-159	911	918
1264	DS994384.1	3902	2986	2969	3908	-	3.9e-156	918	939
